date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m,precipitation,wind_speed_10m,surface_pressure
2018-12-13,27.429167,31.05,25.1,85.772575,2.1,7.361307,1010.57983
2018-12-14,27.610418,31.65,25.0,84.482895,0.0,8.692294,1010.3941
2018-12-15,27.704168,31.4,25.05,83.88996,0.0,8.168151,1010.87286
2018-12-16,27.695833,30.45,25.1,83.30575,0.70000005,9.224265,1010.4654
2018-12-17,27.779167,31.25,25.0,83.99282,0.3,7.9880853,1009.99634
2018-12-18,27.65,31.3,25.15,85.74182,0.6,8.14626,1009.6794
2018-12-19,27.225,29.95,25.0,87.84894,1.1,7.4316,1009.45996
2018-12-20,27.733332,32.35,25.15,84.02472,0.0,7.404516,1008.9566
2018-12-21,27.427084,31.75,24.85,82.27004,0.0,6.9283676,1008.68823
2018-12-22,26.997917,31.8,23.9,82.580925,0.0,7.1598268,1007.93243
2018-12-23,27.137499,33.05,23.55,77.318306,0.0,7.3377132,1007.5967
2018-12-24,26.691666,32.25,22.65,80.27652,0.0,6.7021375,1007.6972
2018-12-25,26.720833,32.65,23.1,77.76451,0.0,7.752481,1008.0342
2018-12-26,26.741667,31.45,23.6,81.25623,0.0,8.054758,1008.63306
2018-12-27,26.779167,32.55,22.5,77.355125,0.0,7.583254,1008.01385
2018-12-28,26.581251,31.2,22.6,82.01582,0.0,7.665519,1008.1247
2018-12-29,26.745834,31.2,22.45,82.57581,0.0,7.568255,1007.87646
2018-12-30,27.400002,32.4,24.45,83.246,0.0,7.584904,1007.7734
2018-12-31,27.404167,31.55,23.6,83.27958,0.0,7.073956,1009.0662
2019-01-01,27.887499,34.2,24.7,76.862236,0.0,8.571318,1010.20483
2019-01-02,27.4375,31.85,24.6,82.44282,0.0,7.292414,1009.9978
2019-01-03,27.658333,32.1,24.25,82.047295,0.0,7.450196,1009.06415
2019-01-04,27.981249,33.1,24.95,83.08252,0.0,7.8343663,1008.97516
2019-01-05,28.247917,34.65,25.05,75.6804,0.0,8.153479,1009.26807
2019-01-06,26.995834,32.15,23.15,79.97841,0.0,8.132644,1009.325
2019-01-07,27.370834,31.15,24.75,82.34521,0.1,7.3979583,1009.2407
2019-01-08,27.564583,32.6,24.25,80.58932,0.0,7.4095807,1008.26105
2019-01-09,27.314583,31.75,23.75,81.857796,0.0,7.8665595,1007.76447
2019-01-10,27.824999,31.35,24.5,82.02707,0.1,8.705022,1007.8889
2019-01-11,28.21875,31.85,25.15,82.04137,0.0,8.056171,1007.5676
2019-01-12,28.300001,33.0,25.35,83.30371,0.0,8.548432,1007.09845
2019-01-13,28.177084,31.15,25.95,83.70948,0.0,10.4513235,1008.6482
2019-01-14,28.045832,30.65,26.6,83.68707,0.90000004,10.678729,1009.487
2019-01-15,27.960417,30.85,25.8,84.540634,1.1,8.452164,1009.1206
2019-01-16,27.579168,30.3,25.85,88.16043,1.3000001,7.644139,1008.4567
2019-01-17,27.954168,31.8,25.35,83.36094,1.2,10.443841,1008.4595
2019-01-18,28.335417,30.6,26.35,78.70654,0.90000004,11.530866,1009.03613
2019-01-19,28.362501,31.65,25.85,78.90036,0.0,10.940623,1009.531
2019-01-20,28.277084,31.65,26.05,82.30891,0.3,8.706731,1009.9419
2019-01-21,27.983332,30.85,25.3,85.63055,1.3000001,8.407803,1009.5239
2019-01-22,28.38125,31.45,25.25,83.87003,0.1,10.470369,1008.6623
2019-01-23,28.627083,31.2,26.7,82.051895,0.6,10.735969,1008.502
2019-01-24,26.610418,29.95,24.75,90.24117,10.7,10.66545,1008.7569
2019-01-25,27.641668,31.4,24.35,84.33401,0.0,7.853308,1008.4487
2019-01-26,28.495834,31.65,26.0,84.64283,0.2,9.702254,1008.82104
2019-01-27,27.983332,30.95,25.7,84.83021,2.6,11.681785,1008.74243
2019-01-28,27.608332,29.55,26.35,85.29329,1.3000001,12.037117,1008.36957
2019-01-29,27.804167,30.85,25.6,84.8679,0.7,9.226388,1008.0135
2019-01-30,27.272917,31.85,24.1,85.45135,11.2,6.4477067,1007.88885
2019-01-31,28.19375,31.65,25.75,83.17385,0.4,7.2828927,1007.8045
2019-02-01,28.416666,30.7,26.75,84.41112,0.8,10.046234,1007.96826
2019-02-02,27.033333,30.15,25.45,87.52683,6.8,10.150493,1008.2488
2019-02-03,27.53125,30.6,25.1,85.89182,0.7,8.823577,1007.6123
2019-02-04,28.4625,31.3,26.25,83.67967,0.70000005,11.462611,1007.6402
2019-02-05,28.679167,31.7,26.3,81.85749,0.3,12.050576,1008.30707
2019-02-06,28.30625,30.65,26.15,84.65972,0.5,9.983412,1007.32306
2019-02-07,27.96875,31.3,24.85,86.38495,2.8,7.562878,1006.3851
2019-02-08,28.095833,31.1,25.6,85.34742,1.1,6.7642016,1006.8808
2019-02-09,28.560417,33.1,25.7,83.516914,0.3,7.6199594,1006.42694
2019-02-10,28.737501,34.65,25.55,79.852325,0.0,7.923849,1006.1622
2019-02-11,28.341667,33.4,25.3,81.001,0.0,7.8071856,1006.762
2019-02-12,28.641668,33.25,25.85,82.42759,0.1,8.440652,1007.3256
2019-02-13,28.612501,32.25,25.8,81.783226,0.1,9.286467,1008.33136
2019-02-14,28.652084,31.95,25.85,81.80665,0.6,8.037033,1009.4458
2019-02-15,28.49375,31.4,26.0,85.27525,1.3,7.9069552,1009.9019
2019-02-16,28.191666,33.2,24.95,81.16737,0.0,8.211885,1009.0058
2019-02-17,28.333334,32.1,24.85,82.60757,0.0,7.5238566,1008.67847
2019-02-18,28.539583,31.65,26.75,83.533295,0.8,8.096726,1007.91925
2019-02-19,28.364584,30.85,26.45,84.1072,1.3,9.458548,1006.4963
2019-02-20,28.8125,32.1,26.55,83.194115,0.4,10.838543,1007.08575
2019-02-21,29.202082,32.1,27.35,81.108826,0.5,13.548637,1008.90546
2019-02-22,28.995834,31.2,27.45,81.63579,0.6,14.332791,1008.97876
2019-02-23,28.581251,30.6,27.2,83.00643,3.6999998,13.066201,1007.79913
2019-02-24,27.1875,29.1,24.9,87.3006,16.4,10.586738,1006.59125
2019-02-25,27.645834,30.3,24.85,83.856415,8.2,11.360564,1006.3743
2019-02-26,28.2125,31.95,26.75,82.21752,15.0,10.774459,1007.45953
2019-02-27,27.929167,31.15,25.0,83.39059,0.3,5.5704784,1008.25977
2019-02-28,27.858332,31.05,24.4,84.885155,6.7,6.7970605,1008.8162
2019-03-01,27.529167,30.8,25.5,79.876305,1.0,7.533708,1010.14404
2019-03-02,27.74375,31.3,24.4,82.440544,2.1,7.1370063,1009.5927
2019-03-03,28.293749,31.15,25.05,82.76615,0.3,9.308902,1009.14795
2019-03-04,28.074999,31.35,25.9,83.392235,0.3,10.955749,1008.9842
2019-03-05,28.729166,31.35,26.85,81.20585,0.5,10.573506,1008.4612
2019-03-06,28.620834,31.65,27.15,82.69399,0.8,11.790105,1009.28766
2019-03-07,28.012499,30.85,25.45,83.649864,0.4,9.145241,1009.10425
2019-03-08,28.114584,31.45,25.1,83.15211,0.6,8.688122,1007.9327
2019-03-09,28.35,31.35,25.9,82.49453,0.9,10.231002,1008.2754
2019-03-10,28.070833,31.2,24.5,83.791145,3.5,9.373597,1009.3833
2019-03-11,28.241667,31.95,25.2,82.23657,0.2,8.861514,1008.657
2019-03-12,28.8125,31.3,27.35,82.33411,0.90000004,10.955516,1007.77594
2019-03-13,29.097916,32.35,27.3,80.33561,1.3,10.231263,1007.0921
2019-03-14,28.933334,32.5,26.5,81.90591,2.5,11.523182,1006.3467
2019-03-15,28.747917,31.5,26.65,83.80897,0.4,10.645379,1006.79425
2019-03-16,28.452082,30.8,26.7,85.04721,1.1,8.953859,1007.7524
2019-03-17,28.304167,31.4,25.95,82.885,0.0,9.935637,1007.905
2019-03-18,28.472916,31.75,25.45,82.6577,0.0,9.267549,1006.7298
2019-03-19,29.033333,31.9,27.2,78.9788,0.0,12.513229,1006.21857
2019-03-20,28.84375,31.1,27.35,81.69002,0.9,13.081932,1006.1631
2019-03-21,28.331251,31.85,25.5,84.270584,12.7,12.845258,1006.0178
2019-03-22,27.922918,30.15,25.75,85.70169,0.2,9.58035,1006.5012
2019-03-23,28.9,32.25,27.3,81.129135,0.6,11.892777,1007.2194
2019-03-24,28.893751,31.1,27.5,77.88851,1.2,14.290057,1007.5686
2019-03-25,28.333334,31.0,26.45,79.67784,0.8,12.790619,1008.4458
2019-03-26,28.112501,31.6,24.9,81.59259,0.0,7.4037023,1008.21533
2019-03-27,28.737501,32.05,26.85,81.333954,0.2,8.820478,1008.91016
2019-03-28,29.114584,31.8,27.0,82.26486,0.1,11.715874,1008.5639
2019-03-29,28.758333,31.45,26.95,84.02451,5.2999997,12.748352,1008.06647
2019-03-30,28.31875,31.75,26.7,84.02647,2.5,12.178063,1007.8719
2019-03-31,28.277084,31.4,26.45,85.36744,0.8,9.546638,1007.2605
2019-04-01,28.964584,32.3,26.45,81.44479,0.0,9.075673,1005.9187
2019-04-02,29.052084,31.8,27.2,81.852005,0.8,10.865745,1006.1772
2019-04-03,29.275,32.35,27.6,81.763885,0.90000004,10.753216,1006.1165
2019-04-04,29.225,32.55,27.6,80.090645,0.3,13.759552,1005.5507
2019-04-05,28.991667,31.75,27.2,80.746025,1.5,14.780028,1006.53
2019-04-06,29.129166,31.95,27.4,81.197,0.3,13.980498,1007.27936
2019-04-07,28.504166,31.3,26.95,84.40512,4.0,12.561515,1008.4429
2019-04-08,28.495834,31.35,27.35,81.66964,1.1,12.485847,1008.38873
2019-04-09,28.7125,32.15,26.55,81.89003,0.0,10.3035965,1007.5798
2019-04-10,28.204168,30.75,25.75,84.42571,6.7,13.530804,1007.1809
2019-04-11,27.314583,29.25,25.05,88.629425,13.2,10.290603,1007.00385
2019-04-12,28.379166,30.7,25.85,81.47988,0.6,11.318279,1006.3716
2019-04-13,27.19375,30.05,24.15,85.39176,6.4,7.582068,1008.2375
2019-04-14,26.393751,29.25,24.95,91.8649,24.3,5.9457493,1009.00055
2019-04-15,27.739584,30.75,25.3,83.798164,0.4,6.8168507,1008.5119
2019-04-16,28.554167,31.3,26.3,77.77609,0.0,8.512128,1008.63446
2019-04-17,28.512499,31.6,25.7,80.93403,0.0,8.159581,1007.4493
2019-04-18,28.897917,31.95,27.1,81.43241,0.3,11.385964,1007.2444
2019-04-19,28.893751,31.15,27.65,80.15827,0.6,11.771542,1007.9429
2019-04-20,28.949999,31.5,26.9,79.5474,0.3,10.162181,1008.27997
2019-04-21,28.827082,31.75,26.3,80.29287,1.1,10.180175,1007.24384
2019-04-22,29.0625,31.5,27.15,78.20988,0.5,11.220166,1006.9921
2019-04-23,27.558334,30.0,25.15,86.884796,12.7,8.375718,1007.7747
2019-04-24,27.6875,29.95,26.25,87.1421,1.6,7.5291686,1008.80664
2019-04-25,28.116667,30.9,25.7,84.59057,4.7,8.170562,1009.5208
2019-04-26,28.002083,30.65,26.8,84.83825,1.5,10.226565,1008.4724
2019-04-27,28.389582,30.9,26.55,84.917046,1.6,10.164373,1007.436
2019-04-28,28.545832,31.25,26.5,83.84569,0.5,10.989903,1007.71576
2019-04-29,28.49375,30.45,27.3,85.05629,3.8000002,12.314813,1008.10187
2019-04-30,28.091667,30.4,26.0,84.55559,4.7,11.068432,1008.9511
2019-05-01,28.012499,30.3,26.15,84.35651,1.8,10.279659,1008.77594
2019-05-02,27.46875,29.7,25.85,87.48983,5.7000003,9.098864,1008.356
2019-05-03,27.602083,29.15,26.2,86.8371,8.6,8.985849,1008.19073
2019-05-04,27.539583,30.4,25.05,86.45922,0.3,6.5452332,1007.8909
2019-05-05,28.277084,32.05,25.3,83.54465,0.2,7.9969935,1007.64716
2019-05-06,28.752083,31.45,26.25,80.528755,0.0,9.424647,1008.76483
2019-05-07,28.831251,31.3,27.35,82.278114,0.4,9.918326,1008.78204
2019-05-08,28.652084,31.4,26.75,83.31568,0.1,8.917154,1007.9409
2019-05-09,28.435417,31.5,27.0,83.84113,1.7,10.026306,1006.71295
2019-05-10,28.185417,30.35,26.75,84.71803,1.1,7.48247,1006.6113
2019-05-11,27.645834,29.8,25.9,87.77759,5.1,6.239105,1007.5384
2019-05-12,28.020834,31.65,25.2,82.289085,0.0,6.655178,1007.8322
2019-05-13,28.152084,31.3,26.05,84.49078,1.4,5.6027427,1007.29694
2019-05-14,27.277084,30.15,25.65,88.77723,8.3,6.25386,1007.5273
2019-05-15,26.939583,30.0,24.9,88.577675,11.8,8.005521,1009.0379
2019-05-16,26.983332,30.45,24.05,85.96302,0.7,8.493222,1009.79474
2019-05-17,27.808334,30.7,25.65,85.688896,0.8,6.0945706,1009.1983
2019-05-18,28.133333,31.25,25.7,83.269066,0.1,7.532352,1008.1075
2019-05-19,28.481249,31.05,27.15,80.71459,0.0,9.591645,1008.6257
2019-05-20,26.485418,27.65,24.65,88.9616,13.099999,8.128055,1009.69135
2019-05-21,26.770834,28.7,25.0,87.33566,6.0,7.5525184,1009.3235
2019-05-22,26.879166,29.4,24.85,87.5039,7.4,6.330263,1008.7756
2019-05-23,27.647917,30.3,25.15,84.5189,0.8,7.326269,1008.3366
2019-05-24,27.09375,29.3,26.0,87.941284,2.0,7.146721,1008.56104
2019-05-25,27.129166,29.95,24.7,86.51803,3.9,6.784021,1008.9978
2019-05-26,27.577082,29.75,25.75,85.21982,0.6,9.205635,1009.0511
2019-05-27,26.860418,29.85,24.25,86.28045,7.9,9.50118,1008.9084
2019-05-28,27.339584,30.3,25.05,84.55652,4.2,9.579065,1008.5462
2019-05-29,27.352083,29.8,25.0,84.871086,4.0,11.677174,1008.2803
2019-05-30,25.877083,27.65,24.15,90.40774,1.8,7.9450746,1009.0838
2019-05-31,24.691666,25.9,24.1,98.75983,32.1,6.504832,1009.2783
2019-06-01,25.404167,28.15,23.95,92.244446,9.5,7.282387,1009.4128
2019-06-02,26.935417,29.25,24.85,82.11988,1.8000001,9.870541,1009.5201
2019-06-03,27.172918,29.85,24.65,81.11779,0.70000005,8.762345,1010.4573
2019-06-04,26.835417,28.85,25.25,84.57409,1.2,11.28003,1010.25934
2019-06-05,26.94375,29.15,25.15,83.43407,0.3,13.470811,1009.74054
2019-06-06,26.864584,29.2,24.95,84.070915,1.8000001,13.21344,1009.5112
2019-06-07,24.93125,27.75,24.2,94.264824,3.2,8.377679,1009.5546
2019-06-08,26.445833,29.55,24.55,86.47172,1.2,11.442085,1010.9672
2019-06-09,26.28125,27.9,24.85,85.74808,1.6,11.530247,1011.08234
2019-06-10,26.225,28.45,24.85,83.402565,1.8000001,11.002431,1010.6121
2019-06-11,26.272917,28.9,24.45,82.97807,0.1,10.552097,1010.76636
2019-06-12,26.2875,29.3,24.6,84.49998,0.5,10.284313,1011.2404
2019-06-13,26.391668,29.4,24.85,85.27273,2.6000001,9.967383,1011.5488
2019-06-14,25.025,27.85,23.7,92.49302,68.3,8.828488,1011.03107
2019-06-15,25.018751,27.05,24.2,95.2337,16.800001,9.241134,1011.36786
2019-06-16,26.18125,29.45,24.1,86.54116,0.7,9.644168,1011.88385
2019-06-17,26.391668,29.2,24.35,84.98523,0.0,10.831731,1011.6901
2019-06-18,26.3375,28.65,24.5,86.94677,1.1,9.041561,1012.03485
2019-06-19,26.84375,29.65,24.55,85.09868,0.1,10.360823,1011.465
2019-06-20,26.362501,28.25,25.2,87.34442,1.5,12.717403,1011.73566
2019-06-21,26.233332,28.3,24.8,87.47735,3.2,9.301629,1012.3582
2019-06-22,26.535416,29.2,24.65,84.43927,0.1,11.644016,1011.4377
2019-06-23,26.018751,27.75,24.75,86.789154,1.3,11.290057,1010.5192
2019-06-24,25.99375,27.9,24.3,85.055275,2.1000001,14.151525,1010.5896
2019-06-25,24.722916,26.6,23.75,94.87515,15.2,7.06995,1010.73773
2019-06-26,24.983332,26.95,23.25,92.1239,4.9,8.265457,1011.9827
2019-06-27,25.55625,28.55,23.75,86.969,2.2,9.450183,1011.3262
2019-06-28,25.4,27.3,24.05,87.77483,5.9,8.333598,1011.1712
2019-06-29,25.714584,28.2,23.95,87.12539,1.1,9.4971485,1011.23175
2019-06-30,26.025,28.5,24.35,85.73823,0.8,9.662593,1011.9534
2019-07-01,25.935417,28.45,24.35,87.407745,3.1000001,10.250193,1010.94257
2019-07-02,26.375,28.7,24.6,85.2164,0.6,11.563,1008.7343
2019-07-03,26.108332,28.35,24.6,88.2287,3.4,11.412646,1009.1438
2019-07-04,25.729166,27.55,24.4,87.259,5.6,12.490154,1010.3049
2019-07-05,25.616667,27.65,24.65,89.55878,5.9,10.0050955,1010.86523
2019-07-06,25.75,28.5,24.1,86.66308,3.3000002,11.858101,1010.251
2019-07-07,26.160416,28.4,24.7,83.77454,1.6,16.294958,1010.196
2019-07-08,25.364584,27.9,23.5,85.83789,4.2000003,14.2282,1011.57
2019-07-09,25.629166,28.1,24.4,82.948524,0.8,11.3765745,1012.6155
2019-07-10,25.856249,28.3,24.35,84.359825,2.1000001,11.755034,1011.8149
2019-07-11,25.339584,27.4,23.8,89.44343,14.7,9.289436,1011.0793
2019-07-12,23.668749,24.55,22.55,97.99708,27.8,8.267249,1011.428
2019-07-13,25.225,27.5,23.5,86.24845,0.6,10.132582,1012.0012
2019-07-14,25.585417,29.5,23.05,84.759735,0.4,9.049801,1011.12274
2019-07-15,24.672918,26.85,24.0,91.83204,7.7000003,9.993524,1009.61084
2019-07-16,24.658333,26.2,23.7,92.549866,5.8,8.708608,1010.77466
2019-07-17,25.489584,28.6,23.4,85.9779,0.90000004,9.8607,1011.4172
2019-07-18,25.520834,27.85,24.25,85.81698,0.5,13.823264,1010.85614
2019-07-19,25.454168,28.3,23.75,86.83145,1.0,12.336228,1011.2381
2019-07-20,24.910416,26.9,23.8,88.99212,2.6000001,11.473872,1011.9946
2019-07-21,25.047918,27.5,23.4,87.73004,0.7,11.690242,1011.21
2019-07-22,25.4,28.85,23.7,85.751526,1.2,11.721584,1011.3374
2019-07-23,25.018751,27.2,23.6,88.59668,1.7,11.255353,1011.00195
2019-07-24,25.352083,28.1,23.5,86.23933,0.6,10.485908,1010.5139
2019-07-25,25.639582,28.3,24.0,85.397575,0.6,10.787772,1010.5993
2019-07-26,24.870834,27.35,23.25,90.50763,7.5000005,11.534622,1011.00494
2019-07-27,25.260416,27.65,24.1,87.898415,2.4,13.256495,1011.0412
2019-07-28,25.28125,27.6,24.35,86.09043,3.7,14.202057,1010.59247
2019-07-29,25.4,27.6,24.3,85.41309,1.3,12.520007,1011.1171
2019-07-30,25.289583,27.5,23.95,85.683495,0.7,13.354846,1011.3532
2019-07-31,25.175001,27.9,23.75,85.820946,1.5,12.037468,1010.9949
2019-08-01,24.972916,27.35,23.75,86.2893,0.7,13.584908,1010.68146
2019-08-02,25.164583,27.5,23.6,84.178444,0.7,13.843099,1011.1236
2019-08-03,25.141668,27.35,23.75,85.26605,1.0,14.382525,1011.9881
2019-08-04,24.981249,27.75,23.25,85.17353,0.3,11.696293,1012.5564
2019-08-05,24.872917,27.5,22.8,84.929726,0.2,12.171126,1012.55145
2019-08-06,25.206251,27.65,23.75,84.202705,0.5,12.596934,1013.3438
2019-08-07,25.106249,27.75,23.3,86.23745,0.9,11.469773,1013.6757
2019-08-08,25.391668,28.2,23.9,82.89555,0.1,15.375844,1013.03766
2019-08-09,25.177084,27.6,23.7,84.5637,0.5,14.885041,1013.4808
2019-08-10,25.329168,28.05,23.65,84.43933,1.0,13.226939,1013.6816
2019-08-11,25.137499,27.65,23.4,83.861786,0.9,13.600316,1012.7613
2019-08-12,25.310417,27.8,23.9,81.71178,0.5,13.8629465,1011.25366
2019-08-13,25.510416,27.6,24.25,81.16128,0.7,14.341121,1010.9849
2019-08-14,25.622917,28.0,23.85,81.49781,0.2,12.422279,1012.075
2019-08-15,25.558334,28.05,23.85,84.5346,1.7,10.967037,1012.1119
2019-08-16,25.699999,27.75,24.2,82.89594,1.2,13.226083,1011.2067
2019-08-17,25.841667,28.3,24.2,81.18029,0.7,13.1448965,1010.5843
2019-08-18,25.800001,28.45,24.1,82.44594,0.90000004,12.949485,1010.2181
2019-08-19,26.018751,28.4,24.6,82.03001,0.4,14.822774,1010.3986
2019-08-20,25.637499,28.05,24.0,85.93134,1.5,12.801509,1011.0151
2019-08-21,25.710417,28.35,23.95,84.8471,0.8,12.266872,1011.45624
2019-08-22,25.762499,28.45,23.95,83.59489,0.6,13.618462,1011.149
2019-08-23,25.652084,27.8,24.6,83.11489,1.0,15.927261,1012.3995
2019-08-24,25.754166,28.35,24.2,82.33665,0.1,13.497958,1012.5832
2019-08-25,25.24375,27.8,23.7,85.93308,2.1,11.20493,1012.7663
2019-08-26,25.452082,28.0,24.25,85.49298,1.7,12.32672,1012.5102
2019-08-27,25.418749,27.65,23.55,84.49141,1.0,11.569588,1012.1982
2019-08-28,25.4125,27.55,24.05,85.41636,4.1,10.763901,1011.8115
2019-08-29,25.775,29.9,23.25,83.78686,0.7,7.3840766,1011.81006
2019-08-30,25.622917,28.8,23.9,87.002235,6.1000004,7.949173,1011.2893
2019-08-31,25.316666,28.5,22.95,88.27508,8.900001,10.563279,1010.0938
2019-09-01,25.143751,27.05,23.2,88.48456,10.4,14.286805,1009.1738
2019-09-02,25.210417,27.6,23.65,87.98847,2.8,11.4848585,1010.45465
2019-09-03,25.620834,28.65,23.85,85.66656,1.0,8.99966,1011.6467
2019-09-04,25.052084,27.85,23.3,90.21407,12.6,9.102433,1011.27246
2019-09-05,25.745834,28.3,24.35,85.87323,1.5,12.155388,1010.9036
2019-09-06,25.447916,28.4,23.7,88.01737,11.1,11.129544,1011.1965
2019-09-07,24.860418,27.5,23.15,90.950134,7.4,8.990364,1011.4206
2019-09-08,25.324999,27.75,23.75,87.98304,3.3,10.388946,1012.3554
2019-09-09,25.768751,28.35,23.9,84.89024,0.6,11.030098,1012.1052
2019-09-10,25.847916,28.95,24.25,85.43008,1.8000001,10.413196,1011.0208
2019-09-11,25.295832,26.9,23.6,88.6748,4.4,9.991437,1010.06036
2019-09-12,25.03125,27.15,23.25,90.98563,7.2,9.460039,1010.4034
2019-09-13,25.637499,27.95,23.2,87.53019,2.5,8.03383,1011.33514
2019-09-14,25.9375,28.2,24.3,86.01704,2.7,9.807379,1010.43536
2019-09-15,25.772917,28.95,24.05,87.07327,1.9,10.219879,1009.9851
2019-09-16,26.345833,29.25,24.25,85.24768,1.4,10.363055,1009.5613
2019-09-17,26.050001,28.9,23.4,86.057465,8.8,10.913686,1009.23895
2019-09-18,25.085417,29.1,23.3,92.5112,18.7,8.271808,1009.6181
2019-09-19,24.822916,25.9,23.65,94.494774,15.0,6.180389,1009.6203
2019-09-20,25.629166,28.35,23.4,90.032555,4.1,5.921083,1010.2791
2019-09-21,26.216667,29.95,23.35,85.36038,0.7,7.1809845,1010.1548
2019-09-22,26.289583,28.75,24.7,84.66243,3.7,10.069171,1009.55255
2019-09-23,26.456251,29.8,23.9,84.39692,1.3,8.163477,1009.8989
2019-09-24,26.4625,29.9,23.95,84.89392,0.90000004,9.315983,1010.1567
2019-09-25,26.6875,29.05,24.9,84.46714,1.2,11.062191,1009.9007
2019-09-26,26.795832,29.7,24.85,83.74991,1.5000001,9.979228,1010.39624
2019-09-27,26.143751,28.65,24.55,88.55893,5.4,9.222581,1010.07526
2019-09-28,25.252083,27.05,23.6,92.3075,6.9,7.076172,1010.25543
2019-09-29,25.735418,27.95,24.05,88.86749,1.3,8.698855,1009.8892
2019-09-30,26.043749,28.0,24.95,87.54251,13.6,11.090617,1008.62787
2019-10-01,24.387499,26.4,23.5,96.140236,22.4,7.1007895,1008.7771
2019-10-02,24.4125,26.35,23.05,94.27834,17.0,6.291439,1009.73346
2019-10-03,25.633333,29.45,23.15,87.06785,0.90000004,8.229949,1009.1235
2019-10-04,25.00625,27.65,23.65,92.47745,7.0,5.905653,1008.10016
2019-10-05,23.63125,26.0,23.0,98.89036,150.0,5.845026,1008.81696
2019-10-06,25.208334,28.85,22.75,90.48898,5.5,7.1010585,1009.0454
2019-10-07,25.429167,28.0,23.5,89.90054,5.5,11.912407,1007.9621
2019-10-08,24.422918,26.25,23.1,96.11002,21.0,8.363172,1008.1788
2019-10-09,24.99375,26.5,23.45,92.273285,15.5,11.122086,1008.08765
2019-10-10,25.879166,28.5,24.15,87.609535,1.6,11.217177,1007.48755
2019-10-11,25.324999,27.25,24.4,90.86414,8.3,8.526358,1008.0403
2019-10-12,23.760416,25.6,22.6,98.31907,49.6,5.579054,1009.23785
2019-10-13,25.13125,29.85,22.25,89.305016,5.0,5.695726,1009.1652
2019-10-14,26.466667,30.6,23.55,85.7001,1.4,9.129708,1008.6767
2019-10-15,26.06875,28.3,24.05,86.464935,4.7,8.633033,1009.5301
2019-10-16,26.279167,29.05,23.85,87.40372,1.3,8.742482,1009.8352
2019-10-17,26.352083,29.1,24.45,86.266884,2.5,8.540668,1009.2662
2019-10-18,25.377083,28.25,24.0,91.07706,14.3,6.2456584,1008.7142
2019-10-19,24.783333,27.5,23.6,94.93748,30.7,7.675181,1008.273
2019-10-20,24.752083,26.15,23.45,94.04925,19.6,9.833655,1009.5657
2019-10-21,25.616667,28.7,23.2,88.87745,0.8,5.57892,1009.5599
2019-10-22,26.327082,30.3,23.95,85.66059,0.70000005,7.2745423,1007.7403
2019-10-23,25.710417,28.65,23.95,90.59872,3.7,7.1458898,1007.50275
2019-10-24,25.88125,28.85,24.15,89.87943,7.1,6.178379,1008.38965
2019-10-25,25.602083,28.4,23.8,90.81079,6.2,5.9357834,1008.7158
2019-10-26,25.541666,28.3,24.25,91.92388,15.4,6.453962,1009.11865
2019-10-27,25.208334,27.4,23.75,93.20379,12.1,4.537143,1009.1992
2019-10-28,24.541666,26.9,23.0,95.28745,11.5,3.9926555,1008.58295
2019-10-29,25.925001,28.7,23.6,87.64285,1.0,5.4673142,1007.8038
2019-10-30,26.041666,28.6,24.2,85.71219,2.0,7.1300445,1008.5696
2019-10-31,26.560417,30.1,23.95,83.44172,0.1,5.5224214,1009.33844
2019-11-01,26.783333,31.0,23.55,85.59665,0.70000005,6.2932935,1008.2842
2019-11-02,26.5875,29.6,24.7,87.77448,2.3000002,6.37685,1007.9336
2019-11-03,25.452082,28.1,23.45,92.80796,7.2999997,3.8892143,1009.6709
2019-11-04,26.520834,30.6,23.5,85.72794,0.0,6.423982,1009.60004
2019-11-05,26.862501,29.3,24.8,86.810265,0.6,6.1011662,1009.7232
2019-11-06,26.758333,29.85,23.85,87.48389,0.5,5.514196,1008.2175
2019-11-07,27.127083,29.85,24.35,86.81782,0.8,6.5192685,1007.48047
2019-11-08,26.90625,29.95,24.0,86.74274,0.8,5.8487453,1007.26666
2019-11-09,27.231249,31.45,25.0,87.56305,3.2999997,6.6718273,1007.398
2019-11-10,26.295832,28.45,25.2,92.40906,20.8,6.373892,1007.96875
2019-11-11,26.516668,30.5,24.5,90.28098,8.4,5.639422,1006.64844
2019-11-12,27.291666,29.9,25.3,85.560646,2.0,6.5739245,1006.35504
2019-11-13,26.88125,30.2,23.85,87.73767,6.0,4.329734,1006.7676
2019-11-14,27.668749,32.15,24.55,82.74719,0.0,4.9619527,1007.0562
2019-11-15,27.61875,30.45,25.1,83.978035,1.1,6.0865436,1006.9395
2019-11-16,27.625,30.2,25.25,85.507355,0.6,7.585008,1006.7317
2019-11-17,27.9625,30.65,26.2,85.25512,0.8,6.826839,1006.8008
